election_year,state_code,county,unique_mailin,unique_multi_mailin,eligible_voters,number_voters,valid_votes,invalid_votes,voters_wo_blockingnotice,voters_blockingnotice,voters_par25_2,blocked_voters_orig,voters_w_ballot,pop_weight,area_weight,voters_weight,blocked_weight,turnout,turnout_wo_mailin,cdu,csu,spd,gruene,fdp,linke_pds,afd,zentrum,cdu_csu,far_right,far_left,far_left_w_linke,flag_naive_turnout_above_1,flag_unsuccessful_naive_merge,total_votes,flag_total_votes_incongruent,total_votes_incogruence,perc_total_votes_incogruence,area,population,other_parties,votes_sum,votes_sum_recalc,winner
1990,01,01058,0.06666666666666667,0.0,1230.490909090909,952.7151515151515,944.3272727272728,8.27878787878788,1106.9939393939394,86.04848484848485,0.024242424242424242,86.07272727272728,80.63030303030303,0.0,0.0,0.0,0.0,0.8146255230665507,0.7626379244860191,0.5028617226648328,0.0,0.33228441543100684,0.04094079700729684,0.1035048815369895,0.0021882651580603344,0.0,0.0,0.5028617226648328,0.011806732811567865,0.0,0.0021882651580603344,0.0,,944.0,0.42424242424242425,-0.32727272727272727,-0.001169353346356183,13.24587878787879,1.4812121212121212,0.018219918201813654,1.0,0.9999999999999999,cdu
1990,01,01059,0.04065040650406504,0.0,1177.2682926829268,892.520325203252,884.9756097560976,7.439024390243903,1062.1707317073171,73.91869918699187,0.008130081300813009,73.92682926829268,69.34146341463415,0.0,0.0,0.0,0.0,0.7969337045229242,0.7446984182037848,0.48909740722447104,0.0,0.3572568124402525,0.038936370820322114,0.09519074924901477,0.0019296011140536797,0.0,0.0,0.48909740722447104,0.010065467696404852,0.0,0.0019296011140536797,0.0,,884.30081300813,0.6991869918699187,-0.6747967479674797,-0.001877702441456725,16.842520325203253,1.4585365853658536,0.01758905915188589,0.9999999999999999,1.0,cdu
1990,01,01060,0.08421052631578947,0.0,1851.8736842105263,1441.178947368421,1431.3368421052633,9.726315789473684,1695.7684210526315,124.28421052631579,0.0,124.28421052631579,116.86315789473684,0.0,0.0,0.0,0.010526315789473684,0.8093827600218421,0.760269508304172,0.5155848375588032,0.0,0.3062774650278643,0.03746519669739952,0.117674540447105,0.0016535013052582958,0.0,0.0,0.5155848375588032,0.013631721763590714,0.0,0.0016535013052582958,0.0,,1430.9368421052632,0.47368421052631576,-0.4,-0.0010573826332050357,13.667157894736842,2.2873684210526317,0.021344458963569728,1.0,1.0000000000000002,cdu
1990,01,01061,0.045454545454545456,0.0,962.2272727272727,733.4,725.5363636363636,7.781818181818182,874.7727272727273,61.6,0.0,61.6,57.09090909090909,0.00909090909090909,0.0,0.00909090909090909,0.00909090909090909,0.8036548332797719,0.7592730998725153,0.5184131650231947,0.0,0.31904075522052067,0.03852835938075369,0.1033631250321646,0.0013003095437879647,0.0,0.0,0.5184131650231947,0.013221861586671345,0.0,0.0013003095437879647,0.0,,725.0818181818182,0.5272727272727272,-0.45454545454545453,-0.003150144043964028,9.559,1.1527272727272726,0.019354285799578378,1.0,1.0,cdu
1990,01,01062,0.2,0.0,2949.6,2410.309090909091,2392.690909090909,17.527272727272727,2674.0363636363636,231.94545454545454,0.16363636363636364,232.1090909090909,215.4181818181818,0.0,0.0,0.0,0.0,0.837656374574964,0.7764823209082158,0.46731901930739095,0.0,0.34078749803391245,0.04122792276405612,0.12684632563066808,0.002190617157892,0.0,0.0,0.46731901930739095,0.013426294784100512,0.0,0.002190617157892,0.0,,2392.2545454545457,0.45454545454545453,-0.43636363636363634,-0.0007987807059625454,13.931454545454546,3.5727272727272728,0.02162861710608032,1.0,0.9999999999999999,cdu
1990,02,02000,1.0,0.0,1263637.0,988556.0,980727.0,7829.0,1130027.0,133218.0,392.0,133610.0,126191.0,1.0,1.0,1.0,1.0,0.782310109628002,0.683089368228376,0.366394521615088,0.0,0.410440418179575,0.0580243023797652,0.119598012494813,0.0105615528072542,0.0,0.0,0.366394521615088,0.0200647070999371,0.0,0.0105615528072542,0.0,,980727.0,0.0,0.0,0.0,755.3,1626.2,0.03498119252350541,1.0000000000000007,1.0000000000000009,spd
1990,03,03101,1.0,0.0,207201.0,164350.0,163320.0,1030.0,184721.0,22477.0,3.0,22480.0,21543.0,1.0,1.0,1.0,1.0,0.793191152552353,0.69141558197113,0.42705118785207,0.0,0.381729120744551,0.0539799167278962,0.106759735488611,0.0063188831741366,0.0,0.0,0.42705118785207,0.0127357335292677,0.0,0.0063188831741366,0.0,,163320.0,0.0,0.0,0.0,192.05,256.3,0.024161156012735704,1.0000000000000004,1.0000000000000004,cdu
1990,03,03102,1.0,0.0,86855.0,68366.0,67692.0,674.0,80896.0,5959.0,0.0,5959.0,5683.0,1.0,1.0,1.0,1.0,0.787127971907202,0.727707098036958,0.440052000236365,0.0,0.439003131832417,0.0270194409974591,0.062961649825681,0.0035159250723866,0.0,0.0,0.440052000236365,0.0175796253619335,0.0,0.0035159250723866,0.0,,67692.0,0.0,0.0,0.0,223.92,112.7,0.027447852035690903,0.9999999999999998,0.9999999999999997,cdu
1990,03,03103,1.0,0.0,96694.0,78051.0,77273.0,778.0,87396.0,9298.0,0.0,9298.0,8970.0,1.0,1.0,1.0,1.0,0.807195896332761,0.714770306327177,0.494661783546646,0.0,0.365819885341581,0.0323398858592264,0.0789279567248586,0.0028470487751219,0.0,0.0,0.494661783546646,0.0153222988624746,0.0,0.0028470487751219,0.0,,77273.0,0.0,0.0,0.0,203.98,126.7,0.025403439752565402,0.9999999999999993,0.9999999999999993,cdu
1990,03,03151,0.07317073170731707,0.0,2695.1951219512193,2155.243902439024,2135.7804878048782,19.341463414634145,2459.7804878048782,155.0,0.0,155.0,146.6829268292683,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.8440358448897107,0.7948079054352556,0.5173821360426764,0.0,0.33131445808019744,0.03583184731077678,0.09122442989317323,0.0013674852861300878,0.0,0.0,0.5173821360426764,0.01547103720200309,0.0,0.0013674852861300878,0.0,,2135.2195121951218,0.7073170731707317,-0.5609756097560976,-0.0006802278660872146,37.824878048780484,3.2902439024390246,0.022879643387045973,0.9999999999999998,0.9999999999999999,cdu
1990,03,03153,1.5714285714285714,0.0,18751.571428571428,14838.285714285714,14718.57142857143,119.71428571428571,16532.85714285714,1911.5714285714287,0.14285714285714285,1911.7142857142858,1816.4285714285713,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.806835503235137,0.7091313465320371,0.4579429450817704,0.0,0.39077974970006,0.029111359693850983,0.09696956716796093,0.0022696774565964853,0.0,0.0,0.4579429450817704,0.014426632910256585,0.0,0.0022696774565964853,0.0,,14718.0,0.2857142857142857,-0.5714285714285714,-4.766650575857143e-05,84.71714285714286,22.7,0.022926700899760597,0.9999999999999994,0.9999999999999994,cdu
1990,03,03154,0.2608695652173913,0.0,3511.1304347826085,2805.782608695652,2779.8695652173915,25.782608695652176,3183.782608695652,284.2173913043478,0.17391304347826086,284.39130434782606,271.30434782608694,0.0,0.0,0.0,0.0,0.8258612973998342,0.7745292648052393,0.508120340597231,0.0,0.3684426216797078,0.027588251753982176,0.071372869247489,0.0013692714164962262,0.0,0.0,0.508120340597231,0.017004076030790426,0.0,0.0013692714164962262,0.043478260869565216,,2779.782608695652,0.6086956521739131,-0.08695652173913043,-0.0004974097441938043,26.71217391304348,4.28695652173913,0.023106645305093737,0.9999999999999999,1.0,cdu
1990,03,03155,1.0909090909090908,0.0,10990.09090909091,9150.545454545454,9073.545454545454,77.0,10083.181818181818,906.9090909090909,0.0,906.9090909090909,855.3636363636364,0.0,0.0,0.0,0.0,0.836973221882065,0.7679504181958232,0.39681537335188555,0.0,0.4549097619573315,0.03495085877057389,0.08987646100145351,0.002137571703658164,0.0,0.0,0.39681537335188555,0.013974967253430564,0.0,0.002137571703658164,0.0,,9073.545454545454,0.0,0.0,0.0,98.99727272727273,13.490909090909089,0.021309973215097092,0.9999999999999997,0.9999999999999997,spd
1990,03,03157,1.1428571428571428,0.0,13685.42857142857,11325.857142857143,11233.0,92.85714285714286,12820.42857142857,865.0,0.0,865.0,826.8571428571429,0.0,0.0,0.0,0.0,0.8358692064429316,0.778111985429976,0.423855000539734,0.0,0.42941421455234946,0.0339735612702967,0.08496270978372308,0.002349589761606,0.0,0.0,0.423855000539734,0.016701619787710127,0.0,0.002349589761606,0.0,,11233.0,0.0,0.0,0.0,76.33857142857143,16.985714285714288,0.025444924092290457,0.9999999999999997,0.9999999999999999,spd
1990,03,03158,0.0625,0.0,3004.21875,2441.125,2423.96875,17.0,2697.34375,229.625,0.03125,229.65625,207.90625,0.03125,0.03125,0.03125,0.03125,0.8487241043498165,0.79144021223624,0.44962017808473925,0.0,0.4181888475935792,0.033900402436056715,0.07691264220160542,0.0021037415375562717,0.0,0.0,0.44962017808473925,0.013691721712999488,0.0,0.0021037415375562717,0.0,,2423.15625,0.5,-0.8125,-0.0009642808523932594,22.165,3.6312499999999996,0.019274188146463044,0.9999999999999999,1.0,cdu
1990,03,03159,0.3333333333333333,0.0,7031.820512820513,5690.820512820513,5646.25641025641,44.53846153846154,6263.589743589743,695.9487179487179,0.05128205128205128,696.0,663.8461538461538,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.8422121438853754,0.7739385397872596,0.4992377673778175,0.0,0.35820254862554424,0.038548646202569335,0.08283454777245909,0.0023251426634433433,0.0,0.0,0.4992377673778175,0.012024193335210995,0.0,0.0023251426634433433,0.0,,5645.589743589743,0.48717948717948717,-0.6666666666666666,-0.0007327851070889692,38.105384615384615,8.782051282051283,0.018851347358166286,0.9999999999999998,0.9999999999999998,cdu
1990,03,03241,1.0,0.0,39653.95238095238,32426.285714285714,32176.333333333332,249.95238095238096,36271.333333333336,3381.809523809524,0.8095238095238095,3382.6190476190477,3235.7619047619046,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.8378962842967782,0.760759084531695,0.4255878665086466,0.0,0.3837185216919987,0.04241610305807929,0.1223485559012252,0.0030883374922018427,0.0,0.0,0.4255878665086466,0.013384211171631192,0.0,0.0030883374922018427,0.0,,32176.333333333332,0.0,0.0,0.0,109.02285714285715,50.55714285714286,0.02284061534784814,0.9999999999999998,0.9999999999999997,cdu
1990,03,03251,0.17777777777777778,0.0,3403.4222222222224,2635.7555555555555,2618.511111111111,17.155555555555555,3148.133333333333,203.13333333333333,0.0,203.13333333333333,191.22222222222223,0.0,0.0,0.0,0.0,0.7651293427640098,0.7129101538867114,0.4519070558119034,0.0,0.3310877302161141,0.03951787987545137,0.1585764276683584,0.0015442569741898732,0.0,0.0,0.4519070558119034,0.011021244961981431,0.0,0.0015442569741898732,0.0,,2617.711111111111,0.5555555555555556,-0.8,-0.0009886024886468022,44.15844444444445,4.122222222222222,0.0173666494539827,0.9999999999999999,0.9999999999999999,cdu
1990,03,03252,1.0,0.0,15684.25,12788.125,12687.75,100.375,14181.0,1502.5,0.75,1503.25,1435.875,0.0,0.0,0.0,0.0,0.8233355260581118,0.7389963307674297,0.4196473425951769,0.0,0.4230801665482179,0.037478623440829036,0.09340764201591775,0.0020833637417169374,0.0,0.0,0.4196473425951769,0.01597931683915355,0.0,0.0020833637417169374,0.0,,12687.75,0.0,0.0,0.0,99.5125,19.5125,0.024302861658141637,1.0,1.0000000000000002,spd
1990,03,03254,0.7,0.0,11261.9,9338.85,9265.4,73.25,10245.15,915.2,0.0,915.2,875.5,0.0,0.0,0.0,0.0,0.853447165597691,0.7840099909484078,0.425591170639816,0.0,0.4382267911860647,0.03189968739677635,0.08193022000899855,0.00196169012828495,0.0,0.0,0.425591170639816,0.013763361276261677,0.0,0.00196169012828495,0.0,,9264.85,0.25,-0.55,-0.00011705101821459501,60.257000000000005,14.094999999999999,0.020390440640059123,0.9999999999999997,0.9999999999999998,spd
1990,03,03255,0.09375,0.0,2136.21875,1704.5625,1688.125,16.34375,1876.03125,166.625,0.0,166.625,158.21875,0.03125,0.03125,0.03125,0.03125,0.844045341079313,0.7817485385720857,0.37040149859545735,0.0,0.4786339200617614,0.03286260491324493,0.09480920156477214,0.0013714569475100189,0.0,0.0,0.37040149859545735,0.01526881152195506,0.0,0.0013714569475100189,0.03125,,1687.625,0.53125,-0.5,-0.0007071372731091218,17.973125,2.50625,0.021921317917253963,0.9999999999999998,0.9999999999999998,spd
1990,03,03256,0.1111111111111111,0.0,2638.1666666666665,1972.9722222222222,1957.5,15.25,2397.972222222222,163.41666666666666,0.027777777777777776,163.44444444444446,159.25,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.7785650456722792,0.7251952577488252,0.45917898991911266,0.0,0.36736743943692257,0.046409258118586906,0.10496214186563191,0.0015811199956949277,0.0,0.0,0.45917898991911266,0.013286696763958519,0.0,0.0015811199956949277,0.0,,1956.9166666666667,0.5555555555555556,-0.5833333333333334,-0.000573929847556525,38.845,3.1805555555555554,0.02050105066405097,0.9999999999999998,0.9999999999999998,cdu
1990,03,03257,0.13157894736842105,0.0,3319.657894736842,2628.9473684210525,2609.5,19.42105263157895,2930.3684210526317,281.86842105263156,0.0,281.86842105263156,259.63157894736844,0.0,0.0,0.0,0.0,0.8362963106498281,0.7665645968223765,0.4097491825462323,0.0,0.4404152845653151,0.03874252587686837,0.08709167109347932,0.0019280083241100842,0.0,0.0,0.4097491825462323,0.013389413522944836,0.0,0.0019280083241100842,0.0,,2608.8947368421054,0.5526315789473685,-0.6052631578947368,-0.0008378224837235578,17.777894736842104,4.015789473684211,0.022073327593994635,0.9999999999999998,0.9999999999999997,spd
1990,03,03351,0.42857142857142855,0.0,6392.523809523809,5106.952380952381,5071.380952380952,35.476190476190474,5821.047619047619,487.95238095238096,0.14285714285714285,488.0952380952381,466.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.8249252976251831,0.7654129203531861,0.5195481793475848,0.0,0.30993633208115084,0.02860695223834463,0.11559678523326164,0.001767898112925305,0.0,0.0,0.5195481793475848,0.015886410255248656,0.0,0.001767898112925305,0.0,,5071.047619047619,0.38095238095238093,-0.3333333333333333,-0.0003640607628507524,73.54666666666667,7.9714285714285715,0.02454385298673268,1.0,1.0,cdu
1990,03,03352,0.6896551724137931,0.0,5402.103448275862,4143.103448275862,4111.068965517241,31.655172413793103,4926.206896551724,349.41379310344826,0.06896551724137931,349.48275862068965,325.2068965517241,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.7894607830881495,0.7422656370881139,0.47799273398646847,0.0,0.3653124289271639,0.03863157790362549,0.09559387175458738,0.0019655350889932347,0.0,0.0,0.47799273398646847,0.012827714777986497,0.0,0.0019655350889932347,0.0,,4110.137931034483,0.6551724137931034,-0.9310344827586207,-0.0005417014592609483,71.45551724137931,6.537931034482758,0.02050385233916139,0.9999999999999998,0.9999999999999998,cdu
1990,03,03353,0.14285714285714285,0.0,3828.9285714285716,3122.0476190476193,3104.404761904762,17.595238095238095,3452.8809523809523,290.73809523809524,0.2857142857142857,291.0238095238095,274.8095238095238,0.0,0.0,0.0,0.0,0.8404161790604651,0.7744021029066024,0.4979028559530927,0.0,0.29741241440879423,0.04586741963944537,0.13380259482632204,0.002726198217594893,0.0,0.0,0.4979028559530927,0.01386291905407692,0.0,0.002726198217594893,0.0,,3104.0714285714284,0.5714285714285714,-0.3333333333333333,-0.00048602859055827855,29.627619047619046,4.640476190476191,0.022288516954750676,0.9999999999999998,0.9999999999999999,cdu
1990,03,03354,0.0,0.0,1588.7777777777778,1160.7037037037037,1151.3333333333333,9.185185185185185,1358.4074074074074,120.22222222222223,0.0,120.22222222222223,113.77777777777777,0.0,0.0,0.0,0.0,0.7987187470381095,0.7290159140214916,0.4971098492697844,0.0,0.3004063621119632,0.08040747992711371,0.08884951437445532,0.003531101531884659,0.0,0.0,0.4971098492697844,0.021167412964978843,0.0,0.003531101531884659,0.0,,1151.111111111111,0.5925925925925926,-0.2222222222222222,-0.00032553634218161846,41.36925925925926,1.7851851851851852,0.029695692784798527,0.9999999999999999,0.9999999999999998,cdu
1990,03,03355,0.06976744186046512,0.0,2724.3255813953488,2118.1162790697676,2101.4418604651164,16.46511627906977,2424.5813953488373,221.69767441860466,0.0,221.69767441860466,211.74418604651163,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.8167244185936493,0.7453100314360523,0.4575837756937226,0.0,0.3479301790795742,0.05196410058774848,0.11673725098508239,0.004160438649834222,0.0,0.0,0.4575837756937226,0.013579232853417545,0.0,0.004160438649834222,0.0,,2100.7906976744184,0.5813953488372093,-0.6511627906976745,-0.0010897019784190441,30.106511627906976,3.2790697674418605,0.021624255004038112,1.0,0.9999999999999999,cdu
1990,03,03356,0.5454545454545454,0.0,7022.090909090909,5669.0,5626.181818181818,42.90909090909091,6563.0,428.45454545454544,0.18181818181818182,428.6363636363636,403.0,0.0,0.0,0.0,0.09090909090909091,0.8159665502714998,0.7644767141343148,0.40006196146230977,0.0,0.41284369026955564,0.05895217944887973,0.10248326792667097,0.0039044145293827635,0.0,0.0,0.40006196146230977,0.012010982841752964,0.0,0.0039044145293827635,0.0,,5626.0,0.09090909090909091,-0.18181818181818182,-0.00042283298097250905,59.14636363636364,8.636363636363637,0.021754486363200872,0.9999999999999997,0.9999999999999997,spd
1990,03,03357,0.08771929824561403,0.0,1974.8070175438597,1547.5964912280701,1537.6666666666667,9.87719298245614,1836.438596491228,98.0,0.0,98.0,91.12280701754386,0.0,0.0,0.0,0.0,0.8217420750244765,0.7858671029759281,0.5465018059191814,0.0,0.29723553675217274,0.04331293559588632,0.08901462393172506,0.0016081517252601386,0.0,0.0,0.5465018059191814,0.015004594153479137,0.0,0.0016081517252601386,0.0,,1537.2280701754387,0.49122807017543857,-0.43859649122807015,-0.0005994666204204053,36.31,2.4403508771929823,0.02232694607577427,0.9999999999999999,1.0,cdu
1990,03,03358,0.43478260869565216,0.0,4355.869565217391,3443.4347826086955,3415.304347826087,28.130434782608695,4026.1304347826085,290.8695652173913,0.08695652173913043,290.95652173913044,276.7826086956522,0.0,0.0,0.0,0.0,0.8146889380748475,0.755053652176498,0.4698613562079711,0.0,0.35895766696940895,0.04201649212930918,0.10375503770060333,0.0014612234852340565,0.0,0.0,0.4698613562079711,0.01426497931257299,0.0,0.0014612234852340565,0.0,,3415.0434782608695,0.43478260869565216,-0.2608695652173913,-0.00044824096509217824,81.44130434782609,5.404347826086957,0.023948223507473363,1.0,0.9999999999999999,cdu
1990,03,03359,0.1,0.0,3403.8,2640.25,2618.3,21.925,3073.025,248.0,0.0,248.0,232.45,0.0,0.0,0.0,0.025,0.808182115254511,0.7525310194745887,0.4752715326583825,0.0,0.3594847278736083,0.038933698506823676,0.10391648175527632,0.0020360837559800925,0.0,0.0,0.4752715326583825,0.012868627309372263,0.0,0.0020360837559800925,0.0,,2617.9,0.5,-0.4,-0.00056515393065756,31.64875,4.165,0.02035747544992903,1.0,1.0,cdu
1990,03,03360,0.07407407407407407,0.0,2921.4444444444443,2301.185185185185,2280.6666666666665,20.296296296296298,2590.1481481481483,220.2962962962963,0.0,220.2962962962963,209.14814814814815,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.833402829823921,0.7696614218082988,0.48478876279299316,0.0,0.344039090728966,0.04349959837213918,0.10170447898740145,0.0021343664889964223,0.0,0.0,0.48478876279299316,0.01637659624724285,0.0,0.0021343664889964223,0.0,,2280.1481481481483,0.5555555555555556,-0.5185185185185185,-0.0005916439131683407,53.81777777777778,3.4074074074074074,0.023833702629503756,1.0,0.9999999999999999,cdu
1990,03,03361,0.6363636363636364,0.0,8406.727272727272,6715.181818181818,6662.454545454545,52.81818181818182,7839.818181818182,527.6363636363636,0.0,527.6363636363636,485.45454545454544,0.0,0.0,0.0,0.09090909090909091,0.7913648738054495,0.7407546394353042,0.4153746414546728,0.0,0.3797380511002938,0.06302256558372915,0.11686107604560313,0.0033678345531869547,0.0,0.0,0.4153746414546728,0.013960038311720345,0.0,0.0033678345531869547,0.0,,6662.272727272727,0.18181818181818182,-0.18181818181818182,-8.932197856430909e-05,71.60909090909091,10.5,0.021635831262513918,0.9999999999999999,0.9999999999999997,cdu
1990,03,03401,1.0,0.0,58653.0,43797.0,43403.0,394.0,55624.0,3029.0,0.0,3029.0,2843.0,1.0,1.0,1.0,1.0,0.746713723083218,0.698412698412698,0.379582056539871,0.0,0.431882588761146,0.0487293505057254,0.10789576757367,0.0029721447826187,0.0,0.0,0.379582056539871,0.0177867889316407,0.0,0.0029721447826187,0.0,,43403.0,0.0,0.0,0.0,62.35,74.3,0.0289380918369696,1.0000000000000007,1.0000000000000007,spd
1990,03,03402,1.0,0.0,39533.0,30414.0,30118.0,296.0,36703.0,2830.0,0.0,2830.0,2703.0,1.0,1.0,1.0,1.0,0.769331950522348,0.701110464675082,0.263895344976426,0.0,0.59273524138389,0.0448568962082476,0.0739092901255063,0.0047479912344777,0.0,0.0,0.263895344976426,0.0108572946410784,0.0,0.0047479912344777,0.0,,30118.0,0.0,0.0,0.0,112.4,50.1,0.0198552360714521,0.9999999999999998,0.9999999999999998,spd
1990,03,03403,1.0,0.0,113961.0,87667.0,87000.0,667.0,104741.0,9218.0,2.0,9220.0,8755.0,1.0,1.0,1.0,1.0,0.769271943910636,0.692666789515712,0.336287356321839,0.0,0.42251724137931,0.081264367816092,0.128206896551724,0.0082528735632183,0.0,0.0,0.336287356321839,0.0107241379310345,0.0,0.0082528735632183,0.0,,87000.0,0.0,0.0,0.0,102.95,142.2,0.0234712643678159,0.9999999999999994,0.9999999999999993,spd
